cpu_temp,temp_h,temp_p,humidity,pressure,mag_x,mag_y,mag_z,timestamp

49.4,34.71748352050781,0,35.81065368652344,0,-0.1970660537481308,-4.271426200866699,3.596191167831421,2017-06-27 08:31:29.805903

49.4,35.07249450683594,32.84791564941406,33.85810089111328,1005.837646484375,-0.4909161925315857,-7.664000511169434,6.458130359649658,2017-06-27 08:32:29.988395

49.4,35.23225021362305,33.087501525878906,35.666019439697266,1005.799072265625,-0.40281566977500916,-10.416386604309082,8.689842224121094,2017-06-27 08:33:30.125723

49.4,35.33875274658203,33.21666717529297,31.977863311767578,1005.8046875,-0.5656702518463135,-12.676894187927246,10.474563598632812,2017-06-27 08:34:30.246507

49.4,35.392005920410156,33.31041717529297,31.83323097229004,1005.819580078125,-0.7588303685188293,-14.653449058532715,11.901269912719727,2017-06-27 08:35:30.371249

49.4,35.516258239746094,33.38750076293945,31.294469833374023,1005.749755859375,-0.6149008870124817,-16.103660583496094,13.005736351013184,2017-06-27 08:36:30.491463

49.4,35.48075866699219,33.445831298828125,30.907575607299805,1005.7412109375,-0.48682156205177307,-17.376672744750977,13.871440887451172,2017-06-27 08:37:30.614669

49.4,35.622764587402344,33.462501525878906,30.929269790649414,1005.73828125,-1.2182178497314453,-18.48311424255371,14.149114608764648,2017-06-27 08:38:30.735333

49.9,35.56951141357422,33.51041793823242,31.034130096435547,1005.764404296875,-1.8175203800201416,-19.385473251342773,14.533084869384766,2017-06-27 08:39:30.797944

49.9,35.58726119995117,33.602081298828125,31.65605354309082,1005.768798828125,-2.3777565956115723,-20.173046112060547,14.594074249267578,2017-06-27 08:40:30.926302

49.9,35.7647705078125,33.681251525878906,31.157068252563477,1005.766357421875,-2.7988407611846924,-20.70264434814453,14.83032512664795,2017-06-27 08:41:31.077926

49.4,35.74701690673828,33.756248474121094,31.088367462158203,1005.760986328125,-3.1894049644470215,-21.221433639526367,15.047721862792969,2017-06-27 08:42:31.175654

49.4,35.90677261352539,33.84791564941406,30.900344848632812,1005.786865234375,-3.349870443344116,-21.559690475463867,15.194123268127441,2017-06-27 08:43:31.294167

49.4,35.97777557373047,33.94166564941406,31.580121994018555,1005.78173828125,-3.6360321044921875,-22.103914260864258,15.237848281860352,2017-06-27 08:44:31.412908

49.4,36.031028747558594,34.02916717529297,31.236616134643555,1005.775146484375,-3.837646722793579,-22.399274826049805,15.424277305603027,2017-06-27 08:45:31.531019

49.4,36.119781494140625,34.10625076293945,31.760913848876953,1005.772216796875,-4.003339767456055,-22.68052864074707,15.555719375610352,2017-06-27 08:46:31.616407

49.4,36.19078063964844,34.18333435058594,31.254695892333984,1005.784423828125,-4.203544616699219,-23.02191162109375,15.345785140991211,2017-06-27 08:47:31.741581

49.9,36.332786560058594,34.24791717529297,31.016050338745117,1005.792236328125,-4.290146827697754,-23.319061279296875,15.316824913024902,2017-06-27 08:48:31.861387

49.4,36.29728698730469,34.30208206176758,30.744863510131836,1005.799560546875,-4.194821834564209,-23.5307674407959,15.221171379089355,2017-06-27 08:49:31.981525

49.9,36.40378952026367,34.360416412353516,31.026897430419922,1005.77978515625,-4.177713871002197,-23.632173538208008,15.313182830810547,2017-06-27 08:50:32.100379

49.4,36.3682861328125,34.41041564941406,30.882265090942383,1005.8291015625,-4.0299835205078125,-23.56307601928711,15.383359909057617,2017-06-27 08:51:32.219630

50.5,36.439292907714844,34.44166564941406,31.75729751586914,1005.812255859375,-3.9667580127716064,-23.55224609375,15.49168586730957,2017-06-27 08:52:32.338593

49.9,36.4570426940918,34.485416412353516,30.542375564575195,1005.833251953125,-3.9710652828216553,-23.67837905883789,15.687626838684082,2017-06-27 08:53:32.413541

50.5,36.54579162597656,34.547916412353516,30.314577102661133,1005.796875,-3.7395732402801514,-23.731773376464844,15.77924633026123,2017-06-27 08:54:32.507914

50.5,36.59904479980469,34.602081298828125,30.741247177124023,1005.771728515625,-3.713697671890259,-23.686878204345703,15.607601165771484,2017-06-27 08:55:32.639243

49.9,36.68779754638672,34.65416717529297,30.741247177124023,1005.8134765625,-3.432253122329712,-23.733919143676758,15.557489395141602,2017-06-27 08:56:32.753506

50.5,36.70555114746094,34.69791793823242,30.6291561126709,1005.766845703125,-3.3795969486236572,-23.70179557800293,15.63759708404541,2017-06-27 08:57:32.872474

50.5,36.741050720214844,34.74583435058594,30.419437408447266,1005.734130859375,-3.3278748989105225,-23.934640884399414,15.436172485351562,2017-06-27 08:58:32.991039

50.5,36.883056640625,34.78333282470703,30.15909767150879,1005.725830078125,-2.2570009231567383,-23.347604751586914,15.501044273376465,2017-06-27 08:59:33.109550

49.9,36.90080642700195,34.804168701171875,30.06508445739746,1005.72216796875,-1.753579020500183,-23.136592864990234,15.19377326965332,2017-06-27 09:00:33.234639

49.9,36.86530303955078,34.818748474121094,29.18643569946289,1005.723876953125,-1.336451530456543,-23.115877151489258,15.384659767150879,2017-06-27 09:01:33.357659

50.5,36.918556213378906,34.827083587646484,30.16271209716797,1005.68408203125,-0.8593215346336365,-22.95917510986328,15.112159729003906,2017-06-27 09:02:33.482465

49.4,36.86530303955078,34.835418701171875,29.98192024230957,1005.658935546875,-0.49793046712875366,-22.850248336791992,14.837848663330078,2017-06-27 09:03:33.606056

50.5,36.829803466796875,34.81041717529297,29.8192081451416,1005.634033203125,-0.26068490743637085,-22.740169525146484,14.733095169067383,2017-06-27 09:04:33.729406

49.9,36.883056640625,34.77708435058594,29.887908935546875,1005.614990234375,-0.16617874801158905,-22.74068260192871,14.582901954650879,2017-06-27 09:05:33.852126

49.9,36.79430389404297,34.727081298828125,29.93852996826172,1005.645751953125,0.048720069229602814,-22.766040802001953,14.58533763885498,2017-06-27 09:06:33.975448

50.5,36.75880432128906,34.702083587646484,29.826438903808594,1005.65673828125,0.1014210507273674,-22.62073516845703,14.448857307434082,2017-06-27 09:07:34.102284

50.5,36.70555114746094,34.68333435058594,29.562482833862305,1005.655517578125,0.39666587114334106,-22.548120498657227,14.501673698425293,2017-06-27 09:08:34.226174

50.5,36.670047760009766,34.67499923706055,30.08316421508789,1005.650390625,0.5397874116897583,-22.370149612426758,14.485798835754395,2017-06-27 09:09:34.350835

49.9,36.670047760009766,34.693748474121094,30.14824867248535,1005.66015625,0.5429977774620056,-22.384613037109375,14.685355186462402,2017-06-27 09:10:34.474742

50.5,36.77655029296875,34.724998474121094,29.721580505371094,1005.670166015625,0.7586535215377808,-22.35401153564453,14.786345481872559,2017-06-27 09:11:34.599953

50.5,36.670047760009766,34.704166412353516,29.566099166870117,1005.693603515625,0.8615723252296448,-22.44129180908203,14.886967658996582,2017-06-27 09:12:34.723422

50.5,36.670047760009766,34.681251525878906,30.010847091674805,1005.6318359375,0.7856437563896179,-22.441089630126953,14.934853553771973,2017-06-27 09:13:34.848884

49.4,36.670047760009766,34.66875076293945,29.598642349243164,1005.6484375,0.8919270634651184,-22.41460418701172,14.789990425109863,2017-06-27 09:14:34.972706

49.9,36.72330093383789,34.66875076293945,29.971073150634766,1005.634521484375,0.8788489103317261,-22.341949462890625,14.891386032104492,2017-06-27 09:15:35.095942

50.5,36.75880432128906,34.710418701171875,29.689037322998047,1005.6083984375,0.7122427225112915,-22.377300262451172,14.952322006225586,2017-06-27 09:16:35.219942

50.5,36.75880432128906,34.766666412353516,29.656496047973633,1005.626953125,0.7330272197723389,-22.340608596801758,15.135009765625,2017-06-27 09:17:35.345309

50.5,36.81205368041992,34.806251525878906,29.811975479125977,1005.64990234375,0.5460946559906006,-22.20615577697754,15.055081367492676,2017-06-27 09:18:35.468987

50.5,36.847557067871094,34.85416793823242,29.649263381958008,1005.601318359375,0.6041951179504395,-22.096649169921875,15.207818031311035,2017-06-27 09:19:35.535698

50.5,36.90080642700195,34.90625,29.497398376464844,1005.588623046875,0.48286131024360657,-22.08551597595215,15.333950996398926,2017-06-27 09:20:35.705050

50.5,36.97180938720703,34.960418701171875,28.886322021484375,1005.533203125,0.3691430985927582,-22.092575073242188,15.211019515991211,2017-06-27 09:21:35.796121

50.5,37.078311920166016,34.991668701171875,29.544404983520508,1005.530517578125,0.2834014296531677,-22.02491569519043,15.073455810546875,2017-06-27 09:22:35.942090

50.5,36.95405578613281,35.02708435058594,27.67501449584961,1005.513916015625,0.32194218039512634,-22.046018600463867,15.095833778381348,2017-06-27 09:23:36.066319

51.0,37.184814453125,35.04375076293945,29.461240768432617,1005.482666015625,0.38625630736351013,-21.8776912689209,15.202113151550293,2017-06-27 09:24:36.191430

50.5,37.20256805419922,35.05833435058594,29.71073341369629,1005.500732421875,0.3454967141151428,-21.921567916870117,15.14023208618164,2017-06-27 09:25:36.315747

51.0,37.16706466674805,35.08124923706055,29.396154403686523,1005.47119140625,0.3010012209415436,-21.866281509399414,15.075753211975098,2017-06-27 09:26:36.439441

50.5,37.11381530761719,35.09583282470703,29.28044891357422,1005.4931640625,0.1541282832622528,-21.989408493041992,14.9942626953125,2017-06-27 09:27:36.562898

50.5,37.06056213378906,35.116668701171875,29.193668365478516,1005.505615234375,0.27204084396362305,-22.023395538330078,14.830982208251953,2017-06-27 09:28:36.687386

51.0,37.09606170654297,35.139583587646484,28.83931541442871,1005.49853515625,0.17992767691612244,-21.94717788696289,14.937368392944336,2017-06-27 09:29:36.753055

50.5,37.149314880371094,35.15833282470703,30.723167419433594,1005.5107421875,0.1884678602218628,-21.98819923400879,14.81766128540039,2017-06-27 09:30:36.924397

51.0,37.27356719970703,35.16875076293945,29.106887817382812,1005.46728515625,0.1268032193183899,-21.992229461669922,14.845908164978027,2017-06-27 09:31:37.051162

49.9,37.25581741333008,35.17708206176758,29.59140968322754,1005.466064453125,0.16860836744308472,-21.99134063720703,14.93226432800293,2017-06-27 09:32:37.166423

50.5,37.184814453125,35.172916412353516,29.349149703979492,1005.464111328125,0.04967525973916054,-21.942440032958984,14.714520454406738,2017-06-27 09:33:37.289350

50.5,37.22031784057617,35.19166564941406,28.629596710205078,1005.451904296875,0.07877019792795181,-21.9399356842041,14.860629081726074,2017-06-27 09:34:37.377137

51.0,37.25581741333008,35.204166412353516,29.356380462646484,1005.435546875,0.06710917502641678,-21.874847412109375,14.789711952209473,2017-06-27 09:35:37.482868

50.5,37.238067626953125,35.22083282470703,29.12135124206543,1005.414306640625,-0.021828921511769295,-21.906028747558594,14.693137168884277,2017-06-27 09:36:37.583743

50.5,37.20256805419922,35.22291564941406,28.91886329650879,1005.428466796875,0.041665274649858475,-21.961387634277344,14.705696105957031,2017-06-27 09:37:37.683194

50.5,37.25581741333008,35.227081298828125,29.540788650512695,1005.4150390625,-0.03222151845693588,-21.879535675048828,14.604471206665039,2017-06-27 09:38:37.752472

50.5,37.238067626953125,35.25,29.251522064208984,1005.446044921875,-0.16021285951137543,-21.993488311767578,14.555479049682617,2017-06-27 09:39:37.904614

50.5,37.238067626953125,35.266666412353516,28.908016204833984,1005.4580078125,-0.06072339043021202,-22.138364791870117,14.53592300415039,2017-06-27 09:40:38.027846

51.0,37.326820373535156,35.26250076293945,29.237058639526367,1005.4501953125,-0.19477319717407227,-22.182785034179688,14.27957820892334,2017-06-27 09:41:38.152205

51.5,37.238067626953125,35.24583435058594,28.893552780151367,1005.429443359375,-0.2665800154209137,-22.26517677307129,14.47752857208252,2017-06-27 09:42:38.275810

50.5,37.25581741333008,35.23749923706055,28.528352737426758,1005.423095703125,-0.2511887848377228,-22.23508071899414,14.230319023132324,2017-06-27 09:43:38.398803

50.5,37.25581741333008,35.25416564941406,29.36722755432129,1005.42333984375,-0.21754039824008942,-22.223451614379883,14.310196876525879,2017-06-27 09:44:38.521870

50.5,37.238067626953125,35.26041793823242,29.08157730102539,1005.419677734375,-0.19014082849025726,-22.214862823486328,14.601336479187012,2017-06-27 09:45:38.644937

50.5,37.397823333740234,35.287498474121094,28.96225357055664,1005.38330078125,-0.23833070695400238,-22.22303581237793,14.563745498657227,2017-06-27 09:46:38.752841

51.0,37.20256805419922,35.29166793823242,29.952993392944336,1005.390869140625,-0.19603383541107178,-22.10098648071289,14.486631393432617,2017-06-27 09:47:38.876209

50.5,37.25581741333008,35.295833587646484,28.745304107666016,1005.360595703125,-0.3105005919933319,-22.130475997924805,14.317980766296387,2017-06-27 09:48:38.999009

51.5,37.29132080078125,35.31458282470703,29.088808059692383,1005.36328125,-0.18651360273361206,-22.078472137451172,14.23786735534668,2017-06-27 09:49:39.123629

50.5,37.27356719970703,35.32291793823242,28.785078048706055,1005.325927734375,-0.15752555429935455,-22.183366775512695,14.492737770080566,2017-06-27 09:50:39.212676
